sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
 Shemya Island,174.1,52.72,shm452n0.dat,373.22,374.99,375.95,376.23,375.26,370.41,363.42,359.41,362.38,368.48,372.95,374.23,375.9,377.39,378.11,378.68,377.16,371.37,363.89,360.23,364.32,371.15,375.0,376.14,377.05,378.03,379.67,380.57,378.56,373.28,366.61,363.6,367.13,372.69,375.75,377.71,379.45,380.57,381.38,382.9,382.57,377.8,369.87,365.71,368.6,374.97,379.14,381.12,382.95,384.41,384.83,384.86,384.7,380.46,372.36,367.51,369.41,376.37,381.54,382.82,382.98,384.27,385.98,386.71,386.06,382.15,373.17,NaN,NaN,NaN,384.65,385.84,386.23,387.89,388.78,388.62,388.61,384.93,377.78,372.8,376.31,382.26,385.67,387.6,388.89,389.77,390.73,390.79,388.48,382.71,375.75,373.34,378.2,383.77,387.0,389.02,391.12,391.75,391.82,393.22,393.0,388.01,379.74,375.92,378.74,383.87,388.13,391.05,392.28,393.38,NaN,NaN,393.69,388.52,378.94,374.5,379.06,386.3,390.77,392.53,393.76,394.82,395.62,396.53,395.03,388.51,381.85,380.42,384.24,390.51,394.07,395.16,396.03,397.09,398.44,399.1,398.33,392.55,382.28,379.2,385.57,392.44,396.44,397.77,398.3,399.65,401.56,401.82,399.98,394.69,386.33,381.92,388.34,395.14,397.37,398.82,400.09,401.69,402.73,403.18,403.21,396.24,385.67,384.61,390.77,NaN,NaN,NaN,NaN,404.46,404.55,405.16,404.58,399.53,390.18,386.71,390.45,397.03,402.5,404.1,404.51,405.33,406.52,407.35,406.19,402.93,395.29,389.62,394.21,401.53,405.06,407.5,408.77,408.68,409.16,410.46,410.06,405.6,399.4,396.36,399.38,405.07,409.03,410.14,411.11,412.35,412.89,413.77,414.06,410.11,402.73,396.08,399.02,405.81,408.94,NaN
 Lerwick,-1.18,60.13,sis660n0.dat,372.382,373.0,373.619,373.494,372.452,370.58,365.582,360.131,361.115,365.793,370.487,373.693,374.501,375.15,376.186,376.2480000000001,374.828,372.062,366.609,361.53,363.031,367.959,371.736,374.61800000000005,376.03,376.527,377.502,378.027,376.951,373.55300000000005,367.57,361.955,362.882,369.27,373.902,376.294,377.569,378.13,380.956,382.972,379.815,375.431,370.495,366.72,368.685,373.423,377.527,379.795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 Samoa (Cape Matatula),-170.57,-14.25,smo514s0.dat,368.46,368.26,368.62,368.14,367.61,367.49,368.31,368.54,368.41,369.05,369.44,369.21,369.5,369.86,370.01,369.32,368.73,369.87,370.28,369.98,369.81,369.93,370.23,370.56,371.01,371.52,372.79,372.08,371.14,371.26,372.0,372.13,372.04,372.3,372.99,373.14,373.79,373.34,374.33,373.88,373.51,373.36,374.13,374.48,374.24,374.38,374.68,375.21,375.32,375.92,376.22,375.98,375.52,375.99,376.2,376.5,375.96,376.02,376.39,376.89,377.52,376.84,377.92,377.77,377.18,378.0,378.06,378.31,378.22,378.35,378.82,379.29,379.93,380.77,379.82,379.72,379.93,379.52,379.89,379.62,379.67,379.71,380.28,380.76,380.91,382.01,382.18,381.97,382.16,381.91,382.16,382.02,381.92,382.19,382.67,382.99,383.8,383.67,383.59,383.26,383.84,383.92,383.46,383.62,383.64,383.87,384.31,385.04,385.6,385.4,385.83,385.34,385.08,384.83,385.53,385.55,385.54,385.61,385.92,386.18,386.94,386.51,386.96,387.5,NaN,387.18,387.54,387.66,387.49,387.79,388.3,388.83,389.47,389.24,389.27,NaN,388.68,388.84,389.35,389.7,389.78,389.91,390.34,390.67,390.97,391.74,391.6,391.37,390.9,391.06,391.17,391.55,391.42,391.85,392.63,393.12,393.74,393.89,394.21,394.03,393.87,393.98,394.31,394.56,394.35,394.46,394.78,395.38,396.36,396.24,396.06,395.33,395.31,395.69,396.52,396.36,396.04,396.3,396.72,396.95,398.29,398.22,398.4,397.97,397.39,397.71,397.94,398.36,398.49,398.65,399.24,400.08,400.51,400.67,401.4,401.41,401.63,401.39,402.02,402.34,402.2,402.17,402.59,403.27,403.75,404.6,403.8,403.84,403.32,403.02,403.95,403.65,403.87,404.15,404.73,405.41
 Sonnblick,12.97,47.05,snb647n0.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,368.9,NaN,362.7,365.5,369.0,NaN,376.5,376.0,NaN,NaN,NaN,374.5,370.4,365.7,366.1,367.9,372.7,NaN,378.5,NaN,NaN,381.5,382.4,377.2,373.5,369.7,371.8,371.1,376.8,378.7,379.6,382.1,382.7,NaN,NaN,379.6,375.9,372.3,369.7,371.8,375.9,379.7,381.1,383.4,387.4,385.9,385.0,381.6,378.1,373.3,371.6,376.2,378.7,383.7,384.9,384.9,386.9,387.3,386.8,383.4,379.9,376.0,374.0,NaN,NaN,NaN,NaN,NaN,388.6,388.9,386.3,385.2,381.1,378.5,377.8,378.6,384.3,387.3,388.8,NaN,388.5,391.7,392.2,387.8,382.9,380.1,378.4,382.0,384.2,387.8,390.9,NaN,394.3,393.6,391.1,388.9,385.5,380.5,379.7,381.6,386.6,389.7,393.6,394.8,396.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,394.6,392.0,388.6,387.8,389.1,393.3,395.5,NaN,NaN,402.5,402.6,402.0,398.3,393.9,NaN,388.2,391.6,395.8,399.8,399.1,401.6,402.5,402.9,NaN,NaN,NaN,392.5,389.7,394.0,397.5,399.6,403.0,403.4,404.4,405.0,404.6,401.5,397.2,396.0,393.5,395.3,401.0,NaN,402.8,406.2,407.9,409.1,407.1,404.3,400.8,398.9,396.9,398.8,405.5,406.9,406.8,409.8,410.4,410.4,410.8,408.7,405.2,400.9,399.3,400.3,404.2,408.2,410.6
 South Pole,-24.8,-90.0,spo789s1.dat,366.53,366.37,366.29,366.36,366.48,366.78,367.22,367.71,367.91,367.92,367.84,368.08,367.92,367.64,367.57,367.84,368.1,368.36,368.79,369.29,369.62,369.87,369.91,369.71,369.57,369.48,369.52,369.78,370.04,370.44,370.94,371.46,371.89,372.06,372.02,371.91,371.98,371.89,371.99,372.14,372.47,372.8,373.24,373.81,374.11,374.13,374.01,374.01,374.05,373.86,374.06,374.19,374.39,374.76,375.07,375.58,375.74,375.72,375.68,375.65,375.61,375.25,375.43,375.62,376.06,376.58,377.09,377.61,377.88,377.96,377.91,377.91,377.92,377.65,377.8,377.91,378.17,378.41,378.76,379.23,379.48,379.59,379.55,379.56,379.51,379.48,379.47,379.81,380.13,380.48,380.89,381.32,381.67,381.8,381.81,381.82,381.78,381.74,381.88,381.99,382.09,382.39,382.94,383.34,383.59,383.7,383.63,383.5,383.49,383.28,383.31,383.46,383.64,383.91,384.31,384.7,385.02,385.19,385.19,385.13,385.07,384.72,384.77,384.89,385.2,385.68,386.33,387.04,387.36,387.44,387.44,387.33,387.22,387.01,386.91,387.06,387.32,387.57,388.02,388.54,388.89,389.09,389.13,389.08,388.94,388.55,388.77,389.0,389.25,389.61,390.24,390.91,391.3,391.37,391.34,391.44,391.36,391.34,391.38,391.8,392.24,392.65,393.2,393.75,394.0,394.02,393.98,393.94,393.89,393.64,393.69,393.84,394.22,394.54,395.01,395.52,395.87,395.96,395.9,395.79,395.79,395.79,395.84,396.16,396.64,397.03,397.45,398.01,398.4,398.36,398.54,398.54,398.67,398.54,399.0,399.33,399.95,400.51,401.09,401.49,401.66,401.73,401.5,401.38,401.25,401.13,401.08,401.21,401.66,402.05,402.62,403.21,403.55,403.7,403.67,403.66
 Schauinsland,7.92,47.9,ssl647n1.dat,377.23,374.92,375.63,374.82,370.56,366.92,364.54,364.27,365.64,370.35,372.88,373.78,376.82,379.6,376.9,376.0,370.58,369.43,364.7,364.84,365.04,371.69,375.54,378.12,377.4,378.36,379.74,378.04,374.92,370.58,367.82,369.34,368.77,NaN,377.44,382.72,383.02,384.89,381.86,381.58,376.02,374.2,371.33,375.48,371.55,377.66,381.19,381.97,384.33,385.02,386.84,382.69,378.33,375.05,372.89,372.03,372.2,378.77,384.44,383.13,384.99,391.34,387.24,385.15,381.18,377.37,374.28,372.41,376.72,381.26,385.17,388.12,388.0,391.98,391.51,387.4,383.19,378.74,378.16,374.13,378.25,381.4,384.46,386.29,388.47,389.4,390.73,NaN,383.34,NaN,377.27,377.02,NaN,388.66,389.61,389.49,390.41,391.12,391.95,392.05,386.02,382.07,379.48,376.62,380.51,385.61,390.72,394.3,394.27,398.13,396.19,392.69,388.9,383.74,382.61,381.08,384.27,387.77,390.87,394.38,400.17,400.36,398.69,394.49,391.53,383.97,386.04,378.92,NaN,NaN,NaN,NaN,398.15,401.04,401.68,395.39,390.23,390.22,386.8,385.98,385.14,NaN,NaN,NaN,398.82,403.07,401.01,399.18,396.4,393.46,387.48,387.74,388.5,396.26,399.22,401.9,405.5,410.54,406.87,405.7,398.47,393.71,389.77,387.38,390.8,398.1,404.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 Ocean Station M,2.0,66.0,stm666n0.dat,373.18,373.87,374.68,374.28,373.7,371.78,365.89,360.78,363.4,369.3,373.14,374.97,376.33,376.66,376.59,376.73,375.86,372.67,366.99,361.62,363.24,368.55,372.44,374.68,376.38,377.54,377.86,377.43,376.2,373.45,368.59,363.66,364.93,370.71,375.76,378.32,378.95,379.42,380.63,381.48,380.4,377.32,371.97,367.29,368.82,375.46,379.82,380.51,381.14,381.83,383.02,383.61,382.3,380.16,374.31,368.39,370.04,375.31,378.99,381.86,382.52,382.74,384.18,384.98,384.42,381.31,375.32,370.62,371.66,377.72,381.41,NaN,385.12,386.93,387.68,387.47,386.76,384.28,378.67,373.69,374.79,379.33,384.33,387.55,387.71,387.67,388.74,389.08,388.13,384.24,377.97,373.68,375.3,380.38,385.93,388.81,389.99,390.84,391.82,392.0,390.58,387.83,381.66,376.64,377.57,381.76,387.11,390.29,391.17,392.04,392.78,392.79,392.17,389.19,382.2,377.26,378.31,384.79,390.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 Summit,-38.48,72.58,sum672n0.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,362.63,363.03,367.45,371.58,372.67,374.16,375.58,375.37,376.04,376.04,372.86,367.67,363.81,363.91,368.01,372.38,374.48,375.33,376.73,377.74,378.01,377.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,368.44,369.37,374.34,379.06,380.46,380.07,380.93,382.58,382.8,381.37,378.47,373.88,369.46,369.52,373.84,378.53,381.34,383.01,383.26,383.4,384.26,384.54,381.23,375.49,371.48,372.59,376.45,380.9,383.42,384.69,385.53,386.12,386.89,386.93,384.49,378.96,374.17,374.68,379.53,384.37,386.16,386.86,387.71,388.45,388.42,387.36,384.71,379.15,375.11,376.04,380.92,385.05,386.86,388.8,390.25,390.71,390.99,390.78,387.77,381.86,377.79,377.9,382.15,386.81,389.48,390.49,391.18,392.15,392.72,392.22,389.03,382.51,378.26,378.85,382.84,387.9,389.77,391.41,393.35,393.77,394.09,393.6,390.35,385.38,382.06,383.23,387.46,392.08,394.09,395.18,396.22,396.73,397.16,397.2,393.63,387.23,382.26,383.05,388.39,393.47,396.03,397.31,397.78,398.14,398.81,398.12,394.47,388.93,385.14,386.09,390.84,394.9,397.14,399.26,400.23,400.87,401.99,401.68,398.78,392.9,388.19,389.25,393.89,397.8,400.93,403.11,403.76,403.66,403.85,403.8,400.35,393.69,389.59,389.99,394.81,399.57,402.01,403.11,404.13,405.15,405.98,405.48,401.6,395.42,391.96,393.04,397.08,402.4,405.31,406.87,408.09,408.2,408.35,407.9,404.43,398.42,394.51,396.88,402.36,406.47,408.45,410.11,410.93,411.44,411.95,411.27,408.26,402.04,397.21,398.41,404.18,408.99,410.37
 Syowa,39.58,-69.0,syo769s0.dat,366.5,366.23,366.13,366.36,366.62,366.74,367.03,367.48,367.66,367.69,367.76,367.73,367.56,367.45,367.53,367.78,368.03,368.3,368.76,369.32,369.8,369.97,369.92,369.71,369.58,369.53,369.49,369.84,370.16,370.45,371.04,371.55,371.89,372.05,372.0,371.95,372.0,372.04,372.19,372.45,372.69,373.01,373.44,373.98,374.23,374.1,373.99,373.91,373.85,374.07,374.32,374.43,374.71,375.14,375.51,375.87,376.02,375.96,375.87,375.69,375.58,375.69,375.82,376.05,376.43,376.88,377.38,377.72,377.94,378.12,378.04,377.94,377.87,377.8,377.9,378.18,378.45,378.65,379.06,379.43,379.55,379.61,379.58,379.5,379.42,379.34,379.48,379.92,380.27,380.56,380.99,381.42,381.79,381.97,381.93,381.93,381.92,381.86,382.0,382.15,382.2,382.51,383.05,383.44,383.67,383.77,383.64,383.53,383.46,383.29,383.34,383.55,383.72,383.96,384.3,384.72,385.09,385.27,385.25,385.18,384.87,384.53,384.62,384.86,385.21,385.75,386.35,387.05,387.47,387.51,387.39,387.08,386.78,386.82,386.89,387.0,387.28,387.66,388.09,388.53,388.85,389.02,389.05,389.03,388.8,388.49,388.61,388.93,389.17,389.6,390.25,390.89,391.29,391.31,391.25,391.32,391.43,391.37,391.28,391.54,392.01,392.47,392.93,393.53,393.95,393.94,393.88,393.87,393.73,393.46,393.49,393.82,394.11,394.58,395.08,395.52,395.86,395.98,395.84,395.58,395.58,395.62,395.7,396.08,396.63,397.1,397.48,398.07,398.5,398.56,398.58,398.53,398.26,398.25,398.76,399.34,399.86,400.39,400.99,401.47,401.62,401.6,401.52,401.4,401.2,401.16,401.25,401.34,401.64,402.02,402.65,403.26,403.58,403.81,403.78,403.72
 Teriberka,35.1,69.2,ter669n0.dat,374.7,374.9,376.4,377.9,375.8,370.5,364.5,356.3,365.3,370.8,374.8,376.3,382.9,376.9,379.8,377.5,376.5,372.5,363.6,358.7,366.4,370.3,376.0,378.8,380.1,386.0,379.5,379.1,377.0,374.3,367.9,363.9,366.7,NaN,378.7,377.5,380.28,380.3,381.3,381.81,381.55,379.03,369.83,367.99,369.75,376.93,379.82,383.21,384.81,384.7,383.33,383.31,383.22,382.17,366.99,368.6,370.29,377.79,380.09,385.04,388.04,387.26,382.25,382.46,384.06,382.39,374.77,369.77,373.53,379.33,386.64,388.76,387.51,388.39,390.33,389.92,386.61,383.28,378.72,373.37,379.71,382.57,389.62,387.01,390.31,391.13,391.63,388.84,388.18,386.18,379.27,370.16,376.75,380.66,388.52,388.48,393.19,394.73,397.07,393.21,390.87,388.65,376.66,376.47,378.78,384.02,390.43,392.72,393.43,396.06,397.34,394.94,392.97,391.98,382.14,379.07,380.3,385.33,395.91,395.08,395.11,398.7,397.76,397.16,393.24,392.8,384.73,379.7,382.53,390.57,396.1,398.63,396.9,401.83,399.79,396.68,396.89,389.24,385.05,382.61,389.21,391.96,397.27,401.4,402.34,401.49,401.07,401.0,398.87,394.95,386.25,384.81,389.24,394.28,399.17,403.72,400.65,404.3,403.27,403.95,401.21,392.51,393.93,388.47,389.96,398.02,403.23,404.15,404.05,407.59,405.94,406.23,406.5,400.4,390.2,388.52,388.68,396.3,405.23,406.39,407.42,407.05,409.53,407.89,404.42,397.66,395.37,388.35,394.04,398.5,406.31,407.99,411.91,413.1,413.76,409.96,406.93,404.37,393.9,392.98,397.09,402.32,409.06,410.46,413.02,413.79,414.66,414.23,413.6,410.99,397.12,396.21,396.54,407.71,413.69,415.95
 Trinidad Head (CA),-124.15,41.05,thd441n0.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,379.26,379.28,379.98,374.82,370.64,374.55,377.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.62,380.03,380.49,381.08,383.49,382.47,383.66,385.02,383.03,380.08,376.7,373.99,375.09,385.74,392.36,385.95,384.42,386.36,383.52,383.48,387.08,385.22,379.53,374.27,379.55,387.42,387.04,386.03,387.33,388.59,387.09,387.63,388.87,387.5,383.93,380.23,381.23,386.12,387.46,386.37,389.07,391.69,389.99,389.48,391.07,389.81,384.35,380.79,383.1,385.4,388.51,390.56,390.33,391.53,394.04,396.04,394.37,391.09,388.34,383.95,381.84,383.52,386.69,390.71,393.01,392.22,392.61,393.66,393.06,390.31,385.96,383.33,385.2,390.77,392.08,392.16,394.6,394.98,394.75,395.96,395.6,393.64,388.69,386.38,390.38,395.12,396.34,395.91,398.45,398.72,397.02,399.24,400.16,395.13,388.23,386.71,391.11,396.68,398.83,400.45,401.87,398.99,398.4,400.15,399.01,395.48,392.75,392.87,393.37,394.26,396.78,399.37,401.15,401.69,401.29,401.0,401.6,399.51,393.55,390.62,392.22,395.8,401.89,406.97,405.29,401.74,402.38,403.65,403.21,400.19,396.34,393.81,398.65,403.45,401.55,402.4,405.61,405.33,404.56,404.86,405.33,402.87,397.36,394.08,396.13,401.51,403.33,404.05,405.87,406.8,407.59,408.14,407.89,406.07,399.95,397.09,402.1,405.19,406.04,408.81,409.86,409.28,409.65,410.94,410.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 Tiksi,128.92,71.58,tik271n1.dat,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,401.34,400.8,400.49,399.21,396.66,384.32,380.6,384.27,391.98,399.3,400.57,399.2,399.24,399.63,401.25,401.34,395.13,384.69,382.84,389.21,396.27,401.49,401.77,401.63,404.01,403.74,403.01,404.03,400.78,391.39,386.34,391.53,398.85,402.33,405.17,407.52,407.73,407.25,406.41,405.2,400.63,391.27,387.04,392.58,398.89,402.12,405.13,407.33,408.72,408.54,407.51,407.21,403.36,393.72,390.41,399.01,405.27,406.62,409.09,409.47,409.17,411.08,410.96,410.12,406.53,397.69,392.68,397.07,404.61,410.41,414.51,416.4,415.24,414.88,414.54,414.04,410.34,400.22,393.89,397.62,406.06,410.96,412.72
 Ushuaia,-68.32,-54.85,ush354s0.dat,366.15,366.01,366.04,366.32,366.57,366.98,367.61,367.94,367.74,367.47,367.12,366.71,366.65,366.92,367.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,370.74,371.74,372.03,371.85,371.8,371.15,370.55,370.82,371.11,371.4,372.13,372.63,373.04,373.63,373.96,374.0,373.83,373.54,373.35,373.35,373.23,373.35,374.02,NaN,NaN,NaN,376.04,376.06,375.7,375.22,374.89,374.83,375.05,375.56,376.1,376.52,NaN,NaN,NaN,377.88,377.57,377.44,377.23,376.56,376.7,377.73,378.05,378.39,379.03,379.41,379.59,379.74,379.8,379.15,378.58,379.04,379.32,379.54,380.11,380.7,381.3,381.98,382.05,381.72,381.71,381.38,381.08,381.56,382.45,382.76,382.58,382.45,383.26,384.23,383.88,383.74,383.75,383.26,382.93,382.91,383.25,383.51,383.85,384.26,384.47,384.9,385.1,385.44,385.56,384.99,384.54,384.1,383.75,384.49,385.28,385.69,386.48,387.07,387.28,387.26,387.02,386.91,386.66,386.07,386.06,386.79,387.36,387.84,388.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,401.19,401.46,401.33,401.27,401.09,400.75,400.48,399.96,399.86,400.6,401.45,402.05,402.62,403.07,403.41,403.6,403.31,402.8,402.62
 Wendover (UT),-113.72,39.9,uta439n0.dat,372.53,373.95,373.94,372.79,371.83,371.17,370.67,367.4,365.01,367.98,373.06,375.55,376.01,375.61,374.96,374.88,373.44,369.38,367.99,368.48,367.56,368.17,372.12,376.48,377.41,377.66,377.22,376.05,373.98,372.55,373.28,371.23,370.52,374.22,376.35,377.35,378.44,378.71,379.01,379.29,377.98,376.56,376.26,375.09,373.17,374.26,377.91,379.76,381.45,382.75,381.89,380.07,380.88,381.38,377.74,373.82,374.21,378.37,381.24,382.22,383.0,383.33,383.77,383.37,381.09,379.56,377.66,374.37,374.74,378.28,381.27,384.44,385.98,386.93,387.46,386.52,383.11,381.68,383.95,381.07,378.95,381.49,383.47,385.99,389.04,389.31,387.86,387.08,384.91,384.48,383.4,379.83,380.04,382.62,386.01,388.93,389.59,389.79,390.38,390.91,388.82,386.66,384.52,378.64,378.32,384.36,388.64,390.07,392.23,393.12,392.05,390.98,388.86,387.05,385.8,383.53,382.33,385.03,389.19,392.98,395.07,394.5,393.66,393.35,391.55,388.31,388.23,387.13,385.28,389.01,392.25,394.91,395.58,395.06,395.87,395.38,393.56,393.64,393.0,390.38,388.04,388.64,393.43,397.21,397.34,397.91,397.51,396.71,395.97,395.08,395.28,393.72,390.71,391.83,395.72,398.45,400.86,401.13,400.49,399.59,397.78,399.45,401.18,398.89,395.21,395.16,398.87,401.92,402.86,402.06,402.36,402.49,400.26,399.28,398.87,396.1,394.71,396.9,400.2,403.0,405.29,404.69,403.7,403.09,401.82,402.42,401.27,398.21,398.36,400.86,403.99,406.74,408.19,408.89,407.72,405.91,406.4,404.14,402.01,402.52,402.02,403.05,405.49,408.57,410.66,410.3,409.54,409.7,408.32,407.92,408.65,406.45,404.0,405.17,409.41,411.5
