REM01  EXPLANATORY 25-LINE FOR THE MONTHLY DATA
REM02  FILENAME: co2_ams_surface-insitu_45_9998-9999_monthly.txt
REM03  STATION: Amsterdam Island
REM04  CATEGORY: GAW Global
REM05  COUNTRY/TERRITORY: France
REM06  SUBMITTED BY: LSCE
REM07  LATITUDE:   37 48' S
REM08  LONGITUDE:  77 32' E
REM09  ALTITUDE:       70 m
REM10  RATIO: 1.000000 0.000000  1.000000 0.000000
REM11  PARAMETER: CO2
REM12  COVERING PERIOD: January 1981 - December 2010
REM13  UNIT: ppm
REM14  ANALYSIS: NDIR(1981-01-01 - 2005-12-31)  NDIR(2006-01-01 - 2010-12-01)
REM15  SAMPLING TYPE: surface-insitu
REM16  CLASSIFICATION: Background observation
REM17  CALIBRATION: WMO CO2 X1993(1981-01-01 - 2005-12-31)  WMO CO2 X2002(2006-01-01 - 2010-12-01)
REM18  TABLENAME: AMS137S045iy
REM19  CALCULATION: contributor
REM20  REGISTRATION: 2018-09-17
REM21
REM22  COMMENT: Dataset was made using the former WDCGG data file
REM23
REM24 M      CO2   V    ND      SD   F   RATIO_A   RATIO_B
REM25        ppm
2007 12 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2008 01  382.764 -99     2   0.003 -99  1.000000  0.000000
2008 02  382.411 -99     9   0.315 -99  1.000000  0.000000
2008 03  382.221 -99     4   0.104 -99  1.000000  0.000000
2008 04  382.001 -99    12   0.144 -99  1.000000  0.000000
2008 05  382.141 -99     9   0.137 -99  1.000000  0.000000
2008 06  382.365 -99    13   0.150 -99  1.000000  0.000000
2008 07  382.908 -99    11   0.385 -99  1.000000  0.000000
2008 08  383.152 -99    18   0.235 -99  1.000000  0.000000
2008 09  383.289 -99    13   0.122 -99  1.000000  0.000000
2008 10  383.319 -99    19   0.156 -99  1.000000  0.000000
2008 11  383.358 -99    14   0.085 -99  1.000000  0.000000
2008 12 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2009 01 -9999999 -99 -9999 -999999 -99  1.000000  0.000000
2009 02  383.631 -99     3   0.055 -99  1.000000  0.000000
2009 03  383.614 -99     5   0.258 -99  1.000000  0.000000
2009 04  383.716 -99     8   0.191 -99  1.000000  0.000000
2009 05  383.822 -99    11   0.196 -99  1.000000  0.000000
2009 06  383.964 -99    15   0.254 -99  1.000000  0.000000
2009 07  384.366 -99    16   0.232 -99  1.000000  0.000000
2009 08  385.038 -99    20   0.358 -99  1.000000  0.000000
2009 09  385.172 -99    23   0.338 -99  1.000000  0.000000
2009 10  385.116 -99    20   0.107 -99  1.000000  0.000000
2009 11  385.154 -99    16   0.225 -99  1.000000  0.000000
2009 12  385.272 -99    13   0.349 -99  1.000000  0.000000
2010 01  384.893 -99     2   0.049 -99  1.000000  0.000000
2010 02  385.103 -99     5   0.130 -99  1.000000  0.000000
2010 03  385.100 -99     3   0.165 -99  1.000000  0.000000
2010 04  385.209 -99     7   0.166 -99  1.000000  0.000000
2010 05  385.611 -99     4   0.106 -99  1.000000  0.000000
2010 06  385.787 -99    12   0.301 -99  1.000000  0.000000
2010 07  386.534 -99    16   0.215 -99  1.000000  0.000000
2010 08  387.160 -99    14   0.194 -99  1.000000  0.000000
