sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
 Niwot Ridge - T-van (CO),-105.58,40.05,nwr440n0.dat,372.05219,372.83771,373.99665,374.05759,373.01512,371.14063,370.22936,368.98546,367.3032,368.14771,370.55736,371.49471,373.19015,374.04944,375.35228,375.47151,374.47555,372.74437,371.32818,369.4894,367.74491,369.18788,371.53927,373.2940200000001,374.42593,375.55263,377.20395,377.05788,376.96181,374.90719,373.09949,370.77407,370.55300000000005,371.90731,373.67165,375.31956,376.1251,378.06775,379.35341,379.70452,379.2046,377.58317,376.74222,374.3601,372.96873,374.26371,376.42961,377.71702,378.88825,381.04996,381.28838,382.03225,381.44199,379.43674,377.40145,374.5268,374.39167,375.86575,377.87706,379.28805,380.21451,382.25448,383.88433,384.30552,383.85569,381.28614,378.95332,377.17182,376.6208,378.51225,380.00706,382.16746,383.35944,384.8192,386.41095,386.47294,385.59292,384.01908,382.54983,380.71154,378.86054,380.50927,382.36575,383.89696,385.3658,386.78461,387.22248,388.29684,386.99326,385.44068,384.02545,381.99394,381.55899,382.5374,384.16681,386.44447,387.64355,388.91871,390.28988,391.20796,390.10387,387.47219,386.10716,383.75863,382.26508,383.64343,385.6438,387.8462,388.18293,390.08533,391.22201,392.22883,391.19256,389.5039,386.84369,383.62146,383.93022,385.29007,387.31052,390.19217,390.78444,392.98018,394.09791,394.24983,393.65733,391.88017,389.33582,387.84457,386.82666,388.86367,391.00225,392.14824,393.69441,395.21919,396.12511,396.62799,395.90418,392.17903,392.17979,390.7216,389.03442,390.69387,392.7268,394.05853,395.08889,397.29557,397.33687,398.12655,397.70952,395.94912,394.27064,392.00333,391.11811,392.52485,394.40347,397.04368,397.90862,399.93878,400.49065,401.44884,400.55139,398.96162,396.9259,395.62144,394.58659,395.15574,397.23195,399.16308,400.34729,401.82468,403.20054,403.68602,402.59596,400.54347,398.0546,396.11661,395.68701,396.86641,399.18284,401.20745,401.30672,403.70805,404.21306,405.31665,404.08649,401.70329,399.75849,397.87852,397.68478,399.51698,401.95315,404.17057,405.39005,406.49381,407.87138,408.46143,407.27964,405.86339,403.46876,401.03821,400.65966,402.11924,405.02695,407.03034,408.52983,409.38426,410.49795,412.26792,410.14227,407.79886,407.00441,404.0637,403.48677,404.64313,406.42169,408.7952
 Olympic Peninsula (WA),-124.42,48.25,opw448n0.dat,374.59226,376.1171,375.08615,375.03376,373.46888,366.89217,362.84528,363.19887,365.12653,369.63949,375.2741,377.43189,377.15345,376.68858,376.28331,377.1839,374.96345,370.04027,364.30548,363.49829,365.16268,370.8349,374.88865,376.93081,376.57862,378.39345,378.5716,377.79266,376.97164,369.22449,364.44754,362.75157,368.4242,373.05243,377.62555,378.77887,377.99627,380.22784,379.89719,381.32185,383.06147,377.82051,374.70571,362.39327,370.82194,375.26802,379.03519,381.46292,380.31361,382.10023,382.84558,380.77243,381.1866,378.57075,377.88338,370.02366,370.21676,378.98638,379.54701,381.28323,385.45555,384.60363,384.07699,381.86065,381.16911,378.4553,374.97614,374.38396,372.90039,379.66599,382.29849,386.86738,384.99892,386.39645,387.42911,386.6737,391.67106,387.09334,377.63832,370.98999,381.24053,381.86155,386.1303,388.41201,387.40557,388.86178,388.63302,389.01361,388.19044,386.69174,384.07941,378.89989,379.2608,384.06439,390.52652,389.59709,391.72315,390.9161,391.5791200000001,392.13113,390.29453,385.89674,377.0715,382.17689,379.13275,385.18477,388.97534,395.74149,391.21218,393.76432,392.85683,393.90606,393.7963,390.43475,375.84273,376.83424,381.83073,385.86571,388.23645,392.52514,393.44389,394.78121,394.80449,393.47593,391.60601,393.71804,385.01134,380.76285,386.10699,389.44511,394.08309,395.53185,395.9468700000001,396.85189,397.17151,397.86057,395.65965,392.10333,388.76472,384.52679,384.1788,391.96224,396.43107,398.28717,397.17861,399.16165,399.06151,398.08598,397.44249,397.10753,389.07249,387.05464,382.47558,393.18221,398.76244,401.19249,401.37063,400.87491,402.10129,400.74313,394.98269,392.8885,385.17397,389.72328,389.98661,398.06831,401.62815,402.66584,403.66282,404.34394,403.89327,404.59502,403.22082,400.28515,398.23193,395.84556,393.45905,398.2918,403.36704,403.82094,410.01843,406.59265,404.37945,406.16281,403.99979,403.03287,392.73742,392.6153,393.78036,402.45673,404.79467,406.91506,407.89507,408.31204,408.6734,407.72249,405.63455,407.27315,399.54224,390.00931,396.13061,405.27948,409.69471,409.80775,412.12296,411.98233,412.35751,412.61548,408.58201,405.11141,402.15501,400.84214,402.28167,406.55569,410.50071,415.52741
 Ochsenkopf,11.82,50.03,oxk650n0.dat,375.47699,376.49806,377.14149,375.9645,371.93144,369.60485,364.51142,364.36226,367.66083,370.90361,372.07943,373.84848,376.06765,377.43716,378.49098,377.55436,372.0049,369.66553,366.84028,365.76384,367.96607,371.01714,374.28041,376.57455,376.93337,378.37386,380.47213,380.48066,374.73213,372.92042,368.59795,368.48802,369.05275,373.54176,376.9043,379.28825,380.63014,380.67304,382.81601,382.26531,379.28979,375.44727,372.08747,371.8769,372.5237,377.16425,379.95042,380.5515,383.05801,384.40287,386.30152,384.32106,380.55578,376.97735,374.39933,369.84892,372.84583,376.92662,381.69124,382.16118,384.70983,389.25058,387.10007,386.32122,381.70928,379.05146,374.01266,373.01675,376.31975,380.14899,383.68997,385.73748,386.72335,389.64881,390.06333,388.40665,385.16076,382.24517,379.6021,376.53866,378.52678,382.12974,384.56786,386.51068,388.285,390.96831,391.30214,387.54422,384.10333,380.46006,379.259,376.83765,378.84613,386.70347,386.5983700000001,388.43029,390.64448,391.43965,393.45704,393.04962,385.27622,382.75789,379.50298,378.63848,382.66537,385.35288,388.33637,391.49946,392.25767,395.32426,395.56195,393.82771,388.63404,384.95319,382.81787,379.75251,382.51188,386.88679,390.7659,394.37914,396.51891,397.89526,396.64589,396.08646,391.43258,386.7904,384.87671,383.07262,385.95294,390.45335,397.25372,397.77858,396.84525,398.28438,399.99766,396.80401,393.29487,389.89499,385.02822,385.81472,387.50615,390.86699999999996,393.96214,397.14828,398.05248,399.5811,400.04335,399.79359,394.5915700000001,392.75989,388.18771,387.35039,389.58181,393.4915,398.0305,401.03964,403.81768,407.94513,405.72573,404.55235,398.15329,393.59726,392.4878,389.36941,393.45128,397.75216,401.57745,401.17584,404.51408,405.49508,406.45595,403.84507,399.72598,397.35687,392.55581,390.55292,395.10932,398.91852,402.72,405.1062,406.43188,407.69993,409.35681,406.62495,401.53047,397.40631,396.64263,394.64663,395.38241,403.08113,403.83716,404.50273,407.84944,411.11186,411.66131,409.84468,403.85738,400.93155,397.2245,397.30588,400.56152,407.29862,408.91313,409.0367,410.88363,412.81298,413.53403,413.75225,409.94509,404.30826,400.70669,399.09076,401.62037,405.94055,410.5829,412.22552
 Pallas,24.12,67.97,pal667n1.dat,374.44587,376.50633,376.1196,376.27466,373.33171,368.74416,362.55663,360.03444,364.64696,372.00184,376.27117,376.588,378.88583,379.1137700000001,379.18123,377.01504,375.52402,370.87596,364.95487,363.69116,366.85096,371.21039,374.78647,376.57286,377.37488,378.9278,379.21386,378.44118,375.89541,371.92641,367.11065,363.94424,366.91214,371.06895,377.40936,378.27369,380.09175,382.45213,381.58777,382.9785,379.51331,376.77601,370.02814,366.67642,370.08218,375.98261,381.53131,381.55989,385.29441,383.79704,384.7382,384.03846,381.15226,375.56974,368.84253,367.16962,371.77757,376.8419,380.37598,382.89712,386.19307,386.01094,385.4376,385.94246,383.85837,378.9138,372.31264,370.05646,373.41591,379.1468,384.99542,386.92585,386.75044,388.49754,388.79894,389.14368,385.56024,382.37037,377.04199,371.80883,377.63375,381.29688,388.12024,388.04614,388.94193,391.52455,390.68461,389.28143,387.27763,383.93348,375.81456,374.60274,376.88989,384.01582,387.76043,390.04226,392.24079,392.14877,394.82213,393.58163,390.5996,386.09651,381.36388,378.42317,379.71386,383.72091,388.99129,393.98688,393.18329,396.27406,395.3792,393.77785,391.96585,386.76884,376.82365,377.27205,380.04687,385.95675,395.76285,395.96338,396.0358700000001,398.5893,397.26301,396.0747,389.59522,388.59845,380.26998,380.79158,385.24339,392.22787,393.47194,396.97654,397.81866,400.64857,398.49631,397.43204,395.17766,389.94494,382.58007,381.95553,386.74008,390.91663,396.15092,399.2704700000001,403.03927,401.09726,399.58936,400.82139,397.30524,395.25365,385.87669,384.3522,388.21,393.4667,398.96779,403.58791,401.79916,404.68911,403.11401,402.64032,399.70499,392.95619,389.5977,387.50726,391.91305,396.09437,399.35613,402.2184,405.47393,409.03507,406.53322,404.70625,401.63388,398.07172,388.43113,388.29164,391.27152,397.64875,402.68968,404.02048,407.11803,407.42586,408.99348,407.17752,403.58043,401.51839,396.23774,387.97894,395.67999,398.52416,408.68649,407.38721,411.74685,412.01629,411.93617,410.337,405.1016,403.45034,396.21964,395.0145,399.16352,404.06629,410.09136,409.4998,412.02657,413.50478,414.66337,413.89847,411.90902,404.78181,394.473,396.94525,402.3487,407.18936,411.46856,413.39864
 Pic du Midi,0.13,42.93,pdm642n0.dat,372.82411,372.5593,373.65468,374.3963,372.83087,371.05425,367.54168,365.33797,365.6609,367.88359,369.96987,371.56013,372.99548,374.03885,374.3977,375.64733,373.9463,372.24244,368.92929,366.93134,366.40745,368.95002,372.10895,373.55151,374.16926,375.36398,376.5685,377.37633,376.40124,374.59066,370.95355,368.93535,368.79658,371.31607,373.88515,375.67271,376.89871,378.48114,378.95277,379.77763,378.50355,377.69767,374.28577,372.43756,371.79465,374.24662,376.24961,378.41804,378.95711,380.88238,382.2452,382.2615,380.03214,379.0801,375.79014,372.61882,373.50034,375.09165,378.37651,380.1515,381.02793,384.16812,383.40976,383.90097,382.75975,380.89242,376.46768,374.23056,375.43336,377.8697,380.71856,382.3133,384.37167,385.11306,385.48195,385.91647,385.16457,383.33697,380.41337,376.70578,378.41199,379.75708,382.20725,384.58573,385.00477,386.64823,388.31745,387.69643,386.41051,383.41386,381.43387,378.41118,379.44876,382.71365,384.40063,386.82573,386.97213,388.78934,389.98295,390.64544,389.13827,386.45836,383.24133,380.76637,381.86283,383.15493,386.39602,388.48093,389.5759,390.0376,390.99209,392.11259,390.66534,388.6238,385.78079,382.84078,381.98743,384.75433,387.13368,390.16322,391.73337,393.02444,393.41929,394.10364,391.71477,389.59144,387.26654,384.43413,385.24801,388.19868,391.40924,393.00168,394.0764,394.95309,397.21822,395.83308,394.46901,392.90823,388.30691,387.26549,387.50723,389.44851,392.75328,393.85623,394.95426,396.62069,397.3862,398.27838,396.7254,395.36008,390.38449,389.37581,389.63684,391.75613,394.96366,396.69056,397.88001,401.32596,401.07348,401.1628,399.43328,396.82319,394.29383,390.34875,391.67068,394.62082,398.22486,399.16663,400.60072,402.02029,403.06698,402.3306,401.47951,398.58549,395.00781,393.13952,393.85917,396.13849,398.89218,400.88056,402.2606,403.9956,404.34036,404.86857,403.03165,399.8864,399.29981,395.18997,395.63319,398.46002,401.1128,402.26302,405.1899,406.835,408.41059,408.09342,406.31511,403.25776,401.2315200000001,398.29215,399.64102,402.20277,405.32628,407.02111,409.0275,409.53749,410.34285,411.76367,410.02201,407.12056,404.25337,402.06054,400.99325,404.41085,407.01011,409.03679
 Pacific Ocean,-155.0,0.0,poc800n0.dat,369.31655,370.225,370.82875,370.97634,369.80092,369.37135,369.85581,368.96745,368.67594,368.82592,369.06963,369.26981,370.03233,370.91106,371.54712,371.8095,370.88446,371.10734,371.27335,370.52136,370.33769,369.65977,370.09278,370.87107,371.69739,372.37207,373.21137,373.3279,373.36798,372.60819,373.19033,372.9366,372.53989,372.21794,372.62464,373.04653,374.35142,374.75119,375.21229,375.74643,375.71712,375.57035,375.4776,375.55947,375.03312,374.36944,374.76569,375.87003,376.71745,376.9843,377.91213,378.4681,377.91295,377.54865,377.58,377.01157,376.62368,375.98005,376.43299,377.27453,378.40899,379.32154,379.04974,379.04928,379.63275,379.76116,379.76386,379.65042,379.00079,378.79197,378.91779,379.74885,380.6485,381.60692,382.22273,382.78408,381.83309,381.18515,381.04341,380.46981,380.48322,380.20211,380.51265,381.20401,381.99825,382.83542,383.8171,384.04239,383.86884,383.49046,383.43351,383.31529,382.91683,382.69299,382.87029,383.56497,384.65453,384.82476,385.2472,385.57412,385.66435,385.44775,385.19144,385.05002,384.42665,383.92344,384.23199999999997,385.21871,386.00038,386.7585,387.88666,387.75385,387.08159,386.99966,386.69465,386.66598,386.04136,385.56178,385.71315,386.04464,387.2097,388.56917,388.45703,388.28651,388.63195,389.0011,389.10159,388.64827,388.48844,388.36888,388.7082,389.52372,390.09814,390.13001,390.7042,391.93706,390.88723,390.9237,390.6507,391.11628,390.48135,390.07611,390.35731,390.79733,391.61055,392.70066,393.94389,394.17294,393.49438,392.9396,392.86204,392.61687,392.57886,392.2295,392.97494,393.48900000000003,394.19896,394.7143,395.87985,396.12837,395.65531,395.94219,395.79548,395.61876,395.06808,394.94984,395.18491,395.88902,396.68637,397.0291,397.50332,397.65643,397.42922,397.65489,397.88682,397.55728,397.31895,396.5103,396.80896,397.3929,398.31543,398.90636,399.53474,399.31777,399.19681,399.35776,399.57065,399.51445,399.01011,399.00452,399.19183,399.83389,401.35349,401.56671,403.4116,403.53264,402.82725,402.93529,403.17801,402.94157,402.79698,402.09209,402.36139,403.24999,404.22977,405.35553,406.64067,407.13997,405.42675,405.32468,405.45722,404.8621,404.47211,404.84488,404.96819,405.37122
 Pacific Ocean,-151.0,5.0,poc805n0.dat,369.31195,370.44348,371.15283,372.03933,371.80315,370.17043,369.85485,368.84815,368.27524,368.53761,368.76099,369.22199,370.16268,371.18612,372.19282,373.35887,372.43366,371.88592,371.18755,370.39103,370.11877,369.42679,369.93291,370.88391,371.76153,372.41791,373.82895,374.19869,374.5757,373.733,373.20858,372.5742,372.20647,371.84285,372.2687,373.24056,374.48714,375.12687,376.29879,377.26405,376.71183,376.06948,375.54922,375.29622,374.80093,374.24633,374.55079,375.63444,376.82345,377.55672,378.6571,379.52815,378.9076,377.94732,377.66655,376.92711,376.39591,375.78284,376.31972,377.26207,378.41449,379.47975,380.13005,381.53504,381.3871,380.73867,379.73525,379.26703,378.78446,378.55067,378.76249,379.7058,380.88957,381.90358,382.6819,383.9102,383.50548,382.44718,381.20762,380.37507,380.33078,380.04323,380.43445,381.7676,382.85874,384.0243200000001,384.67016,385.7564,385.14292,384.14949,383.43688,383.08246,382.76191,382.49529,382.76077,383.45673,384.60791,385.53012,386.92329,388.10234,387.8283,386.84031,385.44612,384.79207,384.16724,383.72786,384.06119,385.04793,385.96615,387.32216,387.94021,388.73349,388.57575,387.70217,386.84602,386.39983,385.62869,385.18439,385.59033,386.3259,388.32781,389.63981,390.92978,391.12911,390.64322,389.37503,388.91152,388.59277,388.42906,388.22048,388.56448,389.46944,390.14622,391.36849,392.42668,393.88755,393.64904,392.50677,390.78578,390.99442,390.39907,390.01124,390.25198,390.9182,392.25776,393.68714,394.55446,395.79684,396.20517,394.80024,393.38571,392.41565,392.52598,392.04041,392.76079,393.51059,395.00388,395.83378,397.34395,398.00201,396.7635,396.31239,395.76553,395.42408,394.85589,394.66764,395.11055,395.89035,396.8612,397.40372,398.59762,399.68637,399.1113,398.75566,397.74165,397.38871,397.00439,396.35279,396.80631,397.73542,398.54305,399.55683,400.55168,401.14569,401.01618,400.65785,400.05066,399.30214,398.83889,398.75478,399.35514,401.06452,402.38374,403.40255,404.62479,405.54811,404.68969,403.49827,403.10444,402.67385,402.46901,401.80443,402.35868,403.42083,404.97453,406.31604,407.31797,408.48998,407.5215,406.2721,405.42532,404.55305,404.37304,404.7415,404.91408,405.42966
 Pacific Ocean,-159.0,-5.0,poc805s0.dat,369.14638,369.68294,370.20119,369.65354,369.1421,369.26256,369.81402,369.01332,368.86439,368.87653,369.14623,369.36306,370.10937,370.90963,370.82887,370.85332,370.36772,370.8286700000001,371.24482,370.66182,370.44275,369.86239,370.16478,370.98973,371.77833,372.4843,372.83814,372.83081,373.18305,372.4853700000001,373.00066,373.11294,372.64964,372.44192,372.84524,373.1992,374.53923,374.75806,375.0707,375.44713,375.7872,375.41709,375.46051,375.59133,375.14596,374.45466,374.87585,376.03779,376.82281,376.95287,377.48078,377.65081,377.43925,377.53224,377.45063,377.04545,376.66748,376.14061,376.50164,377.31425,378.59418,379.34873,378.76872,378.73289,379.17588,379.55598,379.7435200000001,379.81773,379.12681,378.85687,379.0207,379.85109,380.68634,381.46714,381.80256,381.85233,381.43492,380.8882,380.9894,380.49,380.50281,380.28756,380.57956,381.18215,381.99741,382.67471,383.23749,383.22259,383.47743,383.27315,383.39634,383.39142,382.89622,382.71752,382.94727,383.70769,384.84338,384.87485,384.87953,384.99956,385.19868,385.2745,385.20279,385.13567,384.50022,384.05444,384.35101,385.40395,386.37838,386.37381,387.31456,387.11811,386.50856,386.72631,386.58208,386.77722,386.24281,385.73422,385.85544,386.00154,387.16101,388.29134,388.1556,388.09387,388.59958,388.99769,389.09211,388.68762,388.4396,388.36102,388.78337,389.6183,390.27989,390.04581,390.30155,390.48801,390.40009,390.58179,390.54695,391.05644,390.48577,390.05713,390.42323,390.8496,391.89306,391.99091,393.20689,392.96882,392.64068,392.59007,392.71521,392.60674,392.41576,392.26975,393.14272,393.57561,394.48749,394.81118,395.10336,395.53607,395.25956,395.75453,395.71439,395.71518,395.17088,395.06174,395.30158,396.04658,396.77988,397.05192,397.40739,397.15722,396.97895,397.50346,397.90454,397.59866,397.47497,396.66542,396.91007,397.3663,398.57815,398.93496,399.4905,398.99003,398.96125,399.06922,399.34705,399.57545,399.06398,399.09023,399.23456,399.66658,401.17992,401.33964,402.57152,402.66596,402.86678,402.90493,403.38468,403.12749,402.97786,402.22378,402.4505,403.29175,404.26524,404.72264,405.94721,406.37908,404.93204,405.07663,405.3975,405.06275,404.53373,404.88542,405.09959,405.45803
 Pacific Ocean,-149.0,10.0,poc810n0.dat,369.74705,370.72183,371.54954,372.44565,372.96975,371.36427,370.191,368.79745,367.98106,368.17789,368.84053,369.75267,371.00544,371.81668,372.75683,374.09956,373.7153,372.93136,371.45073,370.1784,369.49708,369.10054,369.89577,371.64005,372.53648,373.37086,374.29406,374.99057,375.86706,375.23266,373.49859,372.16715,371.24145,371.42125,372.34952,373.99767,374.92416,375.77699,376.9898,378.30262,378.43437,377.54746,376.23607,375.08112,374.24793,373.9052,374.76595,376.20516,377.35113,378.32331,379.1941,380.15348,380.53707,379.45487,377.97081,376.6829,375.77297,375.52638,376.66771,377.75742,378.87017,380.42417,381.1194,382.59188,382.67404,382.00992,380.09958,378.84834,378.16609,377.98507,378.85353,380.17804,381.64458,382.29706,383.38359,384.68369,384.84571,384.30482,382.4092,380.28191,379.77318,379.83453,380.83916,382.77035,383.70036,384.57921,385.08468,386.52704,386.86767,385.62104,383.74591,382.62032,382.41444,382.14878,382.87323,384.26716,385.3213,386.12873,387.87944,388.85852,389.09639,388.22924,386.05,384.34277,383.13086,383.38621,384.51017,385.62866,386.69063,387.76221,388.40086,389.77549,389.83094,389.24773,387.33616,386.19974,385.14679,384.81137,386.12867,387.16127,389.15814,390.42669,391.7132,392.61224,392.9823,391.37198,389.43492,388.37604,387.83942,388.01756,388.68518,390.0444700000001,391.01095,392.32644,393.4236,394.64596,394.94984,394.05769,391.38072,390.4695,389.92619,389.75154,390.71773,391.84699,392.94228,394.34317,395.10627,396.67699999999996,397.15006,395.99155,394.01869,391.9907,391.87472,391.75389,392.8623,394.39937,396.08459,396.91353,397.84983,398.91101,398.58479,398.35196,396.36862,395.26346,394.34101,394.37183,395.51753,396.78047,397.68417,398.48743,399.60581,401.21807,401.40911,400.64901,398.24404,397.2315200000001,396.43829,396.16734,397.31426,398.63866,399.343,400.41326,401.71816,402.88648,403.17612,401.7227,400.5277,399.25601,398.60606,398.54241,399.95136,402.09794,403.41821,404.1596,405.28396,406.60147,406.73473,405.14572,403.46125,402.60804,402.03208,401.64005,402.78136,404.42758,405.85734,407.07263,408.10846,409.50259,410.1028,408.54485,406.27335,404.64508,404.14391,404.53399,404.95335,405.82748
 Pacific Ocean,-161.0,-10.0,poc810s0.dat,368.52135,368.45377,368.57295,368.64181,368.37682,368.63794,369.43515,368.90674,368.65813,368.56488,368.71133,368.99527,369.21658,369.87168,369.64967,369.75721,369.5481,369.94237,370.64147,370.44208,370.33402,369.88128,370.00436,370.46839,370.90288,371.37399,371.83586,371.71447,371.78592,371.79823,372.35738,372.75752,372.46163,372.3595,372.53191,372.77734,373.88262,374.30212,374.24482,374.52276,374.74468,374.93612,374.90754,375.34678,374.93999,374.49494,374.68623,375.38071,375.81415,376.21695,376.38628,376.70738,376.19879,376.52574,376.73707,376.8738,376.46483,376.26288,376.25516,376.67554,377.52476,378.71653,378.19866,378.00308,377.92022,378.58964,379.24212,379.32553,378.97044,378.76947,378.82905,379.3372,379.80263,380.55738,380.37743,380.47708,380.52502,380.66678,380.82837,380.38229,380.30726,380.20671,380.31256,380.75563,381.65197,382.0892,382.15754,382.26537,382.40809,382.30885,382.78519,382.94398,382.74119,382.61511,382.71895,383.20353,384.1088,384.10621,384.01943,384.28124,384.41768,384.64388,384.64161,384.47027,384.12513,384.00781,384.01372,384.69599999999997,385.57942,385.49464,385.93254,385.75788,385.54598,385.83725,386.19689,386.3771,385.99217,385.68012,385.60177,385.71667,386.64305,387.44291,387.64058,387.02757,387.48508,388.015,388.35686,388.527,388.19812,388.10133,388.35005,388.8779,389.34647,389.35393,389.29773,389.15841,389.58329,389.46091,390.00358,390.54462,390.25498,389.83187,390.00707,390.24799,391.15679,391.34931,391.62079,391.71395,391.76483,391.90834,392.24187,392.33989,392.27601,392.12251,392.62834,392.95107,393.80108,394.32154,394.0093700000001,394.44835,394.35108,394.84262,395.09236,395.34873,395.02629,394.9446,395.03362,395.51168,396.16134,396.40866,396.93556,396.39484,396.19001,396.76481,397.53396,397.44374,397.22564,396.60596,396.69499,397.07919,397.76642,398.00102,398.75758,398.14939,398.4842,398.50973,398.97591,399.16838,398.93587,398.91442,399.06285,399.47877,400.17592,400.70692,401.11839,401.93711,402.15848,401.93455,402.85924,402.90013,402.73607,402.29986,402.29541,402.79157,403.48948,403.65267,403.81888,404.60308,403.94161,404.42008,404.87369,404.61146,404.48387,404.62977,404.81598,405.08862
