sitename,lon,lat,file,2000-01-15,2000-02-15,2000-03-15,2000-04-15,2000-05-15,2000-06-15,2000-07-15,2000-08-15,2000-09-15,2000-10-15,2000-11-15,2000-12-15,2001-01-15,2001-02-15,2001-03-15,2001-04-15,2001-05-15,2001-06-15,2001-07-15,2001-08-15,2001-09-15,2001-10-15,2001-11-15,2001-12-15,2002-01-15,2002-02-15,2002-03-15,2002-04-15,2002-05-15,2002-06-15,2002-07-15,2002-08-15,2002-09-15,2002-10-15,2002-11-15,2002-12-15,2003-01-15,2003-02-15,2003-03-15,2003-04-15,2003-05-15,2003-06-15,2003-07-15,2003-08-15,2003-09-15,2003-10-15,2003-11-15,2003-12-15,2004-01-15,2004-02-15,2004-03-15,2004-04-15,2004-05-15,2004-06-15,2004-07-15,2004-08-15,2004-09-15,2004-10-15,2004-11-15,2004-12-15,2005-01-15,2005-02-15,2005-03-15,2005-04-15,2005-05-15,2005-06-15,2005-07-15,2005-08-15,2005-09-15,2005-10-15,2005-11-15,2005-12-15,2006-01-15,2006-02-15,2006-03-15,2006-04-15,2006-05-15,2006-06-15,2006-07-15,2006-08-15,2006-09-15,2006-10-15,2006-11-15,2006-12-15,2007-01-15,2007-02-15,2007-03-15,2007-04-15,2007-05-15,2007-06-15,2007-07-15,2007-08-15,2007-09-15,2007-10-15,2007-11-15,2007-12-15,2008-01-15,2008-02-15,2008-03-15,2008-04-15,2008-05-15,2008-06-15,2008-07-15,2008-08-15,2008-09-15,2008-10-15,2008-11-15,2008-12-15,2009-01-15,2009-02-15,2009-03-15,2009-04-15,2009-05-15,2009-06-15,2009-07-15,2009-08-15,2009-09-15,2009-10-15,2009-11-15,2009-12-15,2010-01-15,2010-02-15,2010-03-15,2010-04-15,2010-05-15,2010-06-15,2010-07-15,2010-08-15,2010-09-15,2010-10-15,2010-11-15,2010-12-15,2011-01-15,2011-02-15,2011-03-15,2011-04-15,2011-05-15,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-15,2011-11-15,2011-12-15,2012-01-15,2012-02-15,2012-03-15,2012-04-15,2012-05-15,2012-06-15,2012-07-15,2012-08-15,2012-09-15,2012-10-15,2012-11-15,2012-12-15,2013-01-15,2013-02-15,2013-03-15,2013-04-15,2013-05-15,2013-06-15,2013-07-15,2013-08-15,2013-09-15,2013-10-15,2013-11-15,2013-12-15,2014-01-15,2014-02-15,2014-03-15,2014-04-15,2014-05-15,2014-06-15,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-15,2014-12-15,2015-01-15,2015-02-15,2015-03-15,2015-04-15,2015-05-15,2015-06-15,2015-07-15,2015-08-15,2015-09-15,2015-10-15,2015-11-15,2015-12-15,2016-01-15,2016-02-15,2016-03-15,2016-04-15,2016-05-15,2016-06-15,2016-07-15,2016-08-15,2016-09-15,2016-10-15,2016-11-15,2016-12-15,2017-01-15,2017-02-15,2017-03-15,2017-04-15,2017-05-15,2017-06-15,2017-07-15,2017-08-15,2017-09-15,2017-10-15,2017-11-15,2017-12-15
AOZ,-92.2,38.7441,co2_aoz_surface-insitu_60_allhours.nc,381.99863,378.77046,372.16494,377.566,376.67665,373.84388,386.12346,379.44815,377.86504,406.67583,385.94176,378.22296,380.75235,375.42818,383.92365,384.53037,380.7972,372.53322,375.85871,375.53121,372.42367,385.3926,395.04058,385.46373,387.33432,386.68711,398.76933,397.80134,385.80623,375.42268,368.8946,375.0771,380.25741,385.55101,391.51934,393.76767,383.11642,384.26419,392.01681,388.09454,383.01692,378.39252,374.88187,380.14579,384.93527,385.6062,385.70323,389.52674,385.43192,391.79096,388.969,390.2337,387.16738,379.25536,387.13746,368.03214,378.17811,403.72281,393.6702,383.54835,393.26824,395.72583,393.8943,396.79854,383.4533,375.8856,383.44521,367.77207,378.91816,384.40706,386.7262,392.89604,391.06433,394.61858,403.24446,386.67885,387.44867,388.72109,382.46275,403.80395,380.68797,386.731,392.13928,400.44513,395.58823,392.18072,400.47884,406.80362,399.26844,385.23556,384.53803,389.62081,409.04857,395.16663,394.99745,403.33977,396.62223,403.47918,409.44913,407.48622,391.72298,389.41458,384.66835,389.82832,397.1578,394.29782,400.30372,397.73053,400.5142,403.16192,404.13206,399.83203,392.06221,404.1263,386.49997,395.76765,396.62744,391.11168,414.83308,398.22966,407.7495,403.9816,392.77226,398.9602,402.07247,399.77496,390.9421200000001,390.75009,399.28511,399.93049,413.34279,408.45221,410.10659,406.25842,409.92978,405.27937,399.95386,394.53388,409.81744,410.54114,398.31462,393.6531700000001,392.57645,406.61555,403.66233,414.08872,417.97801,410.12297,401.46254,398.68354,395.27999,375.11799,384.45735,401.00529,409.79829,409.75495,407.55898,410.2331,400.88358,403.14646,403.04085,408.76379,393.54683,396.3137,423.71207,414.17225,411.24242,414.22731,409.70914,415.7504,409.68458,412.86027,412.26408,400.18358,394.96942,418.02198,408.13521,420.35367,412.50695,422.10263,415.58387,417.20262,419.50002,413.79314,408.35631,396.24254,413.16115,391.53095,402.72545,414.10205,426.34731,422.12388,419.48084000000006,416.28076,426.77121,408.4658,417.92268,407.73352,413.15443,405.33824,426.91213,432.36901,428.44552,423.2788900000001,432.37358,411.81815,427.04327,429.68089,424.05372,409.92411,421.30167,425.5932,415.811,421.96584,421.17637,422.96638
ARA,148.4746,-23.8587,co2_ara_surface-flask_2_representative.nc,369.8291,368.72501,369.17091,370.13902,371.87626,369.73794,369.28401,370.46449,368.6884,370.08384,370.66633,370.1525,369.96783,370.21225,369.86367,371.12611,373.49956,370.43271,374.22928,371.73263,370.99543,371.38502,372.29629,373.4944,375.4397,375.22434,371.79218,373.81164,375.74419,373.75279,371.65632,373.39231,374.44688,373.95817,373.97107,376.20845,374.43452,375.76069,374.80303,376.24067,376.86009,377.67194,376.84146,377.00296,375.29011,376.2712,375.86709,376.9992,380.17976,378.23324,376.49382,377.01361,379.71596,377.68882,377.31984,378.66004,378.42954,378.40128,377.40101,379.47035,380.14585,379.87213,378.04645,378.42445,384.8552,380.58593,379.89431,380.18942,379.56799,380.80796,380.246,380.82624,381.69808,379.96157,380.82679,381.88818,381.22403,380.31265,382.75876,380.75421,380.64556,380.49262,382.1587,382.14307,383.40793,381.71298,383.07635,382.74203,384.53718,387.92219,387.10691,384.15406,383.90292,383.04125,384.28034,383.50091,385.28728,387.64803,383.77588,385.76472,385.8344,387.45697,385.39886,385.13134,384.98442,384.90977,386.83569,386.50035,385.80917,387.3801,386.72556,389.45166,388.35756,387.2156700000001,388.20563,387.8776,388.39167,386.62174,387.79504,388.17647,388.60794,388.21783,387.42169,389.45986,394.18589,389.80777,389.41478,389.93437,390.63525,389.62552,390.54715,389.85422,391.31791,391.28991,391.10825,393.49656,392.58914,392.00688,391.64198,391.18106,391.59885,390.78176,390.03513,392.82048,393.47849,396.19941,393.62413,394.95359,395.01922,395.15411,393.07948,396.93859,393.26018,393.62098,392.94342,394.79873,396.31329,396.78626,393.75713,397.14642,400.35674,402.83991,396.56778,396.85855,396.48748,395.78124,399.02006,397.46819,397.54328,398.97047,396.22883,400.79703,399.69166,399.3157,398.29474,399.39993,399.21846,398.14398,397.39607,398.63121,399.06931,397.7436,397.74866,400.12904,402.84079,401.28126,401.01781,401.31045,400.13302,399.92106,401.60157,400.87686,402.63066,404.18975,400.90244,401.45882,407.26279,410.43173,407.57333,405.07439,404.75655,403.29635,402.00682,403.47452,404.27485,404.11859,405.28068,408.15145,412.07328,406.63587,405.1821,405.21077,404.85733,406.54786,405.56843,406.63121
ASC,-14.4,-7.9667,co2_asc_surface-flask_1_representative.nc,367.45329,367.07049,367.21851,366.09554,367.85708,369.03014,369.45252,369.22857,368.98386,369.17962,368.33249,367.81182,367.52381,367.73077,368.27323,368.09177,369.30267,370.31207,370.43422,370.80285,370.56647,371.02157,370.35107,369.69126,369.4653,370.16332,369.38689,369.88268,370.85058,371.85382,372.56416,372.81864,373.32994,372.84059,372.51107,372.1494,372.08985,372.50633,372.8148,373.22374,373.50025,375.0145,375.37434,375.45449,375.47393,375.20227,374.76304,374.50087,374.54473,375.21881,375.66386,374.85984,375.86392,377.14472,377.66789,377.30768,377.16841,376.84114,376.27175,375.91095,375.83479,376.17507,376.7825,376.91212,377.22007,378.97378,379.75644,379.34582,379.76023,379.44538,378.88574,378.54843,378.8922,378.71127,379.36826,379.1296,379.88159,381.03494,381.04012,381.14609,381.42316,381.05252,380.45555,380.31861,380.24300000000005,380.3560700000001,380.56856,380.46102,381.10031,382.29948,383.12867,383.28138,383.47955,383.17457,382.92745,382.37654,382.67882,382.60518,382.10268,381.89054,382.79471,384.23977,384.81739,384.7709200000001,384.89435,384.56783,383.92178,383.76841,384.06166,384.2905,383.95726,383.93671,384.86224,385.78195,386.66895,386.78735,386.45064,386.61237,385.73731,385.27444,385.62424,386.08696,386.48408,386.35006,387.33226,388.32781,388.73439,389.12383,388.80395,388.87357,388.2848,388.01908,387.97178,387.51867,387.996,388.0318,389.05491,390.09456,390.87544,390.63318,390.78973,390.28371,389.68894,389.48483,389.59153,389.73123,390.11653,390.95958,391.62193,392.11084,392.60634,392.67624,393.11772,392.89272,392.58419,392.08608,391.92056,391.81823,392.70942,393.30425,393.89369,394.93688,395.5173,395.9293,395.55706,395.84166,395.2698,394.87315,395.18456,395.22775,395.56233,395.32300000000004,395.70569,396.88326,397.36918,397.65035,397.67224,397.02631,396.79967,396.17831,395.65773,396.11504,396.47077,397.67296,397.82136,398.69201,399.61506,400.01809,399.97263,399.9428,399.46134,399.11983,399.5302,399.45397,400.23139,400.14231,401.11624,402.40044,403.13954,403.43706,402.95249,403.1235,402.35472,401.94683,402.11322,403.12731,402.6414,402.28214,403.65878,405.15984,406.1971,406.01345,405.59826,405.14991,404.61868,404.19595
ASK,5.6322,23.2625,co2_ask_surface-flask_1_representative.nc,371.4778,373.24574,372.81608,372.97883,372.53171,371.50693,369.25872,366.54322,366.42406,367.25838,369.12301,371.07605,372.63345,373.93565,373.37729,374.60195,373.85582,372.71727,370.08087,367.94654,368.08153,368.92018,370.29551,372.64504,374.38681,375.02553,375.82728,376.38558,375.67422,374.51123,372.50668,370.63213,369.92051,370.92069,372.87109,374.44476,376.62755,377.17106,378.22561,378.48917,378.40311,377.5213,375.54506,372.9384,372.52388,372.99859,375.00306,377.60011,378.48979,379.81744,381.04283,380.54303,380.29271,379.42088,377.04455,374.62503,373.60244,374.7757,377.53751,378.85466,381.48815,381.35864,382.00262,382.51258,382.52,381.216,378.30291,376.4212,376.06774,376.76489,379.33042,381.40014,383.28647,384.36186,384.67962,384.69367,384.63145,383.94492,380.61783,379.79323,378.55591,379.22038,381.70547,383.72411,384.9295,385.21181,386.69197,386.54575,386.35728,385.07511,382.49049,380.78392,380.44428,381.14536,383.53485,385.50352,387.60089,388.03395,388.41993,389.22936,388.5217,387.41433,385.04048,382.31854,381.96833,382.61549,384.41556,387.30187,388.23392,389.04967,389.86505,390.58641,390.42893,389.12529,386.74707,383.95164,383.27725,384.28261,386.95737,388.21291,390.10742,390.45617,391.81003,391.74451,392.17656,391.40836,387.75441,386.30914,385.91865,386.78022,388.7389,391.29436,393.41417,394.61171,394.15594,395.20033,394.28013,393.23900000000003,390.92047,387.99175,387.8642200000001,388.82371,390.93272,393.89808,394.98755,396.0233,396.9961,396.5222,396.36376,394.97929,392.76053,390.6373200000001,389.95806,391.10077,393.0887,396.27939,398.00649,398.59969,398.60694,399.46267,399.22955,398.04407,395.41791,392.43381,392.61646,394.5205,396.56414,399.23334,399.7595,401.17407,401.84171,401.79162,401.21056,400.06335,397.53021,395.36497,395.07472,395.9685,397.5844,401.46647,402.50685,402.29023,403.95634,404.17563,403.30703,401.68862,399.13401,397.64008,396.58509,397.79503,400.70602,403.54748,404.48058,405.45131,407.16529,406.02963,406.16284,405.20515,402.02885,399.57985,399.80921,401.41531,403.42635,406.11153,408.58256,408.50433,409.3395,409.83441,409.43467,407.92956,405.32683,402.82609,402.4446,404.34822,406.06491,408.43998
AZR,-27.375,38.766,co2_azr_surface-flask_1_representative.nc,372.66291,372.65703,373.13558,374.13885,372.68735,371.24241,367.28589,364.9607,365.40558,367.09063,369.49967,371.86823,372.9162,374.31065,374.98874,375.6473,374.73327,371.99957,369.97619,367.16569,365.92589,369.24717,372.1625,373.63372,374.94855,375.94722,377.22214,376.49219,376.27725,374.14735,372.11436,368.62268,367.96811,370.62634,373.72939,375.65245,376.73354,377.73181,378.75088,380.02498,379.67807,377.24769,374.65675,370.97497,371.41214,373.80945,376.64876,377.98181,378.3651,380.7524,381.61926,381.73547,380.48142,379.1067,375.6182,371.2349,372.16785,374.55198,377.79551,380.13712,381.19795,382.50469,382.89055,383.59358,383.49189,381.45905,377.10436,373.23989,374.78309,377.13783,380.72467,382.38507,383.35318,384.89519,385.91283,385.88527,385.32828,383.59468,380.349,377.37857,377.14824,379.62809,382.44788,384.26896,385.54441,385.97098,387.1223,387.94879,386.85856,383.8377,380.93585,378.06039,378.5358,381.05703,383.89955,386.07151,387.36634,388.69819,389.95265,390.65795,389.54173,387.48659,382.75373,380.95124,380.75185,382.73778,385.64342,387.81622,388.64429,390.06429,390.7482,391.79585,391.3757700000001,388.76434,384.59984,381.65951,380.67906,384.47304,387.34949,390.05396,391.61398,392.85552,393.4236,393.95652,392.85774,390.81127,387.57102,384.03552,384.56841,387.99559,390.5636,392.81318,394.11263,394.89314,396.11239,396.38524,395.57036,393.35838,389.90218,387.61547,386.15189,389.13774,393.07619,393.56589,394.94107,395.97519,397.31886,397.47744,397.30532,395.30857,390.52111,387.40609,388.59699,391.54489,395.02291,396.88902,397.89375,399.17976,400.61958,401.33062,400.26728,398.20903,394.0805,391.21314,390.78435,394.478,397.41246,400.08387,400.91056,401.82786,402.29911,402.77193,401.77823,399.94685,395.30513,394.18001,392.55084,395.44926,399.53223,400.61923,402.04331,403.08986,404.46103,404.73626,404.03279,401.70774,398.92874,393.57942,395.08918,398.32125,401.3915,404.2917,405.32032,406.57134,407.4497,408.23279,406.38648,403.51049,401.04287,398.34276,398.33723,401.5408,405.13708,407.91,408.59508,409.73999,411.23907,411.27307,410.50956,407.89289,402.74355,400.13689,400.88035,403.83704,406.43456,408.50881
BAL,17.22,55.35,co2_bal_surface-flask_1_representative.nc,377.21655,378.43408,377.32613,379.72073,372.52507,369.53678,364.41986,365.06006,366.90012,381.08093,380.93279,382.80088,381.22814,379.07661,382.48237,380.96812,374.59563,369.60209,365.81131,366.39604,369.8775,375.57422,375.40111,378.49115,382.10605,380.73800000000006,381.91848,382.33818,375.57425,372.06139,367.84585,365.21687,368.57423,374.36027,382.40431,381.95727,384.55491,386.98348,385.84101,385.27901,380.80741,374.55556,370.78213,369.63131,374.16976,377.29033,393.88525,386.76063,385.70154,385.73731,387.73436,388.788,381.29481,377.59056,373.44906,371.66703,373.30814,380.93547,383.83956,386.59852,386.52541,390.48842,387.69515,387.16078,382.40105,378.31991,373.39373,372.56445,377.45939,382.98129,388.80925,388.16431,392.96295,393.19787,392.89996,391.39448,387.25045,383.74661,375.96852,375.16799,380.72607,384.49868,391.13773,390.08519,389.0302,396.1694,394.02812,390.67454,387.04512,380.94775,379.44136,379.32029,380.84562,387.423,390.17104,392.87002,395.24483,394.96136,393.38085,395.89658,389.25058,383.98479,380.41489,379.23123,383.25618,386.14351,390.58438,396.26603,396.89185,400.10584,397.39624,396.79292,390.01863,385.1857,381.64417,378.01062,381.43509,388.93221,397.86886,398.06249,399.68497,402.57929,399.34422,400.19237,393.1548,386.44377,383.61477,388.5919,386.20635,393.41694,399.92877,400.44994,400.65256,402.39069,400.95131,399.25601,392.13142,388.25991,386.85676,385.67244,390.26482,395.93849,406.28525,399.65726,400.97823,401.15564,402.20164,400.9754,396.49601,392.48852,389.16402,388.3201,391.32661,398.81011,404.84365,405.36796,405.35125,409.55219,405.06836,405.97425,397.45032,394.51302,391.28601,388.95645,392.54208,401.47148,402.19395,406.56613,408.4034,412.99112,410.4074,406.09174,400.25954,396.29012,389.29124,391.01986,399.78066,409.63432,416.25055,405.0014,409.94951,415.85788,412.9454,408.63376,404.51542,400.05214,393.99508,392.15625,394.74515,402.28447,409.87207,409.66854,411.74746,414.08741,415.01896,409.66418,404.87811,401.21598,397.50582,398.09218,400.84697,408.76077,414.58607,412.71906,415.63413,420.18318,420.35501,416.26426,408.21655,405.30119,400.85512,400.94179,404.49129,409.5598700000001,412.65984,413.60987
BAO,-105.004,40.05,co2_bao_surface-pfp_1_allvalid.nc,376.53392,378.55937,378.49299,379.12789,382.78691,378.77323,375.88863,374.26548,377.67901,375.55952,375.58822,375.53135,378.95684,378.88149,380.34239,379.81177,378.84811,380.93454,382.85146,378.86619,380.08759,374.45809,377.77785,378.4424,379.50117,380.31791,382.01115,381.56009,381.54182,381.2667,379.19253,376.6102,371.92219,376.0141,379.82425,381.77997,381.20791,382.9709,383.96954,385.10218,384.0603200000001,379.23609,377.32374,375.91934,374.47867,379.19142,381.05916,382.46971,383.36002,385.93347,382.95356,383.25327,386.45187,385.27203,386.10995,381.94589,381.89677,383.39323,382.8787,383.75097,386.20006,388.48488,387.36392,387.28563,385.00648,390.94713,392.08547,386.37986,384.18121,384.52813,384.09175,386.45871,387.24419,388.80584,391.56791,391.21747,390.89343,388.57129,384.22487,387.76454,387.29675,385.4849200000001,388.02475,388.86748,390.13877,390.342,392.88559,392.73142,394.38417,391.8946,383.94972,390.75629,387.62862,386.35821,387.93046,390.97574,391.81564,393.00858,393.38489,393.41149,393.83181,397.82785,390.79998,386.82914,391.31753,392.11378,388.32455,393.15989,391.99475,396.22461,394.7714,395.31916,393.93886,395.07492,387.60228,389.14205,389.48783,385.50887,391.43022,393.79724,397.84593,399.41302,399.91437,396.71871,396.49798,400.1538,392.86976,389.68396,389.02453,393.21691,394.3248,398.4482,400.2912,400.2288,400.16195,399.24937,397.86275,401.36484,388.98698,392.00313,387.56672,387.38654,395.17126,399.20982,399.08738,401.61589,399.89493,401.38557,402.43068,403.18095,401.04525,397.98935,397.16956,396.85154,398.87126,400.86298,403.31844,404.19452,405.49799,405.07747,403.51186,402.60193,401.35294,407.61504,402.76608,393.97366,401.09264,403.44129,402.47361,405.36307,406.11633,406.86442,408.8791,405.83589,403.55211,397.06181,393.81578,393.9025,402.12684,407.41937,409.33231,408.37587,408.3458,409.46965,407.47676,403.1893,403.42228,404.06635,395.22981,393.39854,405.61045,410.457,409.67186,408.719,410.28371,411.31716,411.12571,415.82313,413.11851,407.42249,405.18769,410.11945,410.94079,411.99027,414.97982,413.18481,412.25209,414.32813,414.76349,415.92499,409.05146,417.58278,408.85765,405.82649,411.5568,413.23618
BCK,-116.05,62.8,co2_bck_surface-insitu_6_allvalid.nc,378.32066,377.22595,376.01715,375.50871,375.79259,372.38199999999995,370.32698,366.04705,367.49634,371.80938,380.00214,376.57336,375.95996,377.09228,378.91133,379.55114,377.74452,372.58983,366.25014,365.5316,365.75893,369.69336,378.06123,381.56932,383.36107,382.23391,380.34184,380.36966,379.95959,374.9941,369.60357,366.1509,369.89988,375.20134,384.22787,385.0603200000001,383.37021,384.43579,383.02367,382.92032,381.20887,377.18128,372.84338,371.53796,373.42962,375.05076,382.11574,383.89914,383.15711,388.61472,385.86324,385.22939,384.69362,380.12001,377.28919,369.61868,372.73957,376.08165,384.26774,385.98399,385.4071,390.72754,389.00936,386.36758,385.10354,382.29607,377.10558,374.89965,378.19103,382.31103,387.462,390.5012,392.15517,388.99668,389.82517,389.81403,388.08867,384.48119,383.41293,380.48933,377.09545,382.29334,386.62049,390.72585,392.47258,392.89618,392.07473,391.0817,389.82852,385.92424,381.36469,375.88947,382.8202,388.36218,392.63043,391.8357,393.87855,395.0152,394.86735,393.74456,393.08064,387.7058,383.95726,382.21321,383.90022,385.36658,389.53352,392.38649,395.10900000000004,395.23173,394.41913,396.15275,395.38945,390.45696,380.07283,377.60517,381.56848,388.34836,394.01453,393.46272,395.27772,399.10586,397.161,396.37001,395.54993,389.8677,386.12969,385.35369,389.62587,391.78523,395.84929,397.38827,398.14229,397.48981,399.44274,400.52301,397.95393,393.4040700000001,386.1055,387.10487,388.79373,394.89096,397.12427,398.73822,399.70057,399.13933,400.49438,401.72451,399.98174,394.59189,390.54378,391.94047,394.01741,395.47469,401.01059,401.35457,401.7108,402.39436,402.21325,403.25322,402.9944,398.46858,392.57802,396.11786,395.02335,399.45362,401.9067,404.12668,403.23022,404.43847,405.51368,406.2205,405.61429,400.70899,402.04488,402.55554,395.62865,400.27074,404.26932,405.34462,406.4957,407.26928,407.07292,408.30835,407.13308,403.20467,397.2628,394.92312,397.45792,401.82596,408.63708,410.04026,408.28457,409.32934,410.43569,412.05189,411.28308,404.58469,397.71228,395.51052,394.13152,405.77928,411.42048,411.71157,413.22646,413.42521,414.62894,414.60534,413.18292,408.31466,401.66269,401.32937,406.56637,406.56747,412.62989,417.0124
BCS,-110.2,23.3,co2_bcs_surface-flask_426_representative.nc,374.26158,373.36184,374.06021,374.42407,374.06475,372.4476,368.87682,367.69491,366.88917,367.91735,370.72474,374.45579,373.74694,374.4108,375.26336,376.21826,375.15353,373.77517,371.06924,368.36098,367.98744,369.83288,371.78645,373.93853,375.93202,376.98785,377.18419,376.72263,377.43722,375.42239,373.10459,369.72307,370.97867,371.85641,374.01455,375.82917,377.97546,377.9977,379.17431,380.15077,380.53529,378.4599,376.62894,373.7261,373.55808,374.97981,376.4689,379.29942,379.84399,381.49371,382.49549,382.63589,382.37163,380.3322,378.15599,375.12509,374.68274,375.72114,378.66048,380.25112,380.88456,382.1202,383.76843,384.5311,384.47476,382.22579,379.25009,377.1687,376.0955,378.67646,381.31632,383.51218,384.90735,386.00113,386.23618,386.93807,386.55548,385.07531,383.0177,379.01683,378.64677,379.93569,383.05478,385.46434,386.78432,387.41206,388.04321,388.71024,388.69365,386.55271,384.27152,380.74009,380.7701,382.77349,384.91754,387.00827,388.46052,390.49075,391.14285,392.14976,391.36317,388.5008,386.08405,383.15213,381.75576,383.50734,386.97137,388.8291,389.46449,391.5315,391.29364,392.6925700000001,391.63561,390.23338,387.02422,384.09574,384.08258,385.36149,388.75199999999995,390.53196,392.8525,392.78535,394.17198,394.83566,394.64387,392.50575,388.48122,386.63141,386.14208,388.4704200000001,391.90316,393.66644,395.51838,395.74644,396.99132,397.49697,397.20748,394.45912,391.17501,389.26856,388.3623,390.61534,393.53187,395.65208,397.53193,396.90771,398.44235,399.16253,398.94786,396.75107,393.75582,391.94309,391.53997,392.25526,394.74183,396.97718,398.62987,400.41294,400.99575,401.52506,401.12177,399.25886,396.01006,393.40489,393.57951,395.30415,397.7654,399.4919,401.68269,402.18129,403.05028,403.95334,403.69801,401.41746,398.43289,396.63431,394.88054,396.32575,399.19483,400.66431,401.82573,402.76119,404.31475,405.30891,404.77235,402.49771,400.49714,397.63743,397.67468,398.84856,401.83379,403.92834,406.26578,408.18247,408.53248,408.7512200000001,408.26073,406.24506,403.5896,400.69781,400.00238,401.87733,405.32314,407.90573,409.75018,410.26453,411.07569,412.88562,411.78704,409.80027,406.57658,404.12755,403.00877,405.52492,407.23308,410.35487
BGU,3.23,41.97,co2_bgu_surface-flask_11_representative.nc,379.53982,381.14723,378.43437,376.08814,375.27943,371.8856,368.57135,368.44664,366.95352,369.50773,372.73343,375.10431,376.03395,380.1148,378.14325,378.76022,376.99394,373.53137,372.68744,369.36815,366.85789,373.17697,376.03086,379.69576,379.3636,384.85369,385.19781,383.7902,380.08858,378.92096,371.76395,370.4807,371.40571,374.11868,376.97013,381.40305,381.31559,382.14659,385.64292,384.2533,381.06137,379.85138,376.51486,375.2388,372.92505,375.90435,381.49086,382.61872,386.30576,389.22377,388.04111,385.29228,384.19096,382.66261,377.5935,374.74718,374.00037,377.59196,384.50534,385.22176,386.75562,389.26731,387.87091,387.6898,384.38485,381.74313,377.08777,374.79264,379.36412,380.90482,384.86492,387.5925,389.71959,393.16958,389.23984,388.98547,388.99019,384.56297,383.83779,376.25147,379.80755,383.71456,386.2736,390.48673,393.48134,393.41973,394.96899,391.17117,387.72589,384.82429,382.19616,379.51491,380.51151,385.98865,390.10396,391.93421,394.18746,394.87914,392.98509,393.24115,391.91317,388.68934,382.91048,381.93015,383.22457,386.90108,389.42846,393.64456,394.83907,395.18371,398.06589,394.71837,392.24391,392.31376,388.95989,384.80473,382.99974,388.97147,392.97147,395.09323,396.99135,397.78845,397.56217,398.9971,392.37368,392.3483,387.82228,384.79207,385.62773,391.06113,395.97522,398.53674,400.95547,401.17861,402.039,399.32146,394.9833,395.17885,389.92241,387.97123,390.68141,393.02703,397.89578,398.2234,401.0009,402.08895,404.93975,400.30133,401.43012,398.76453,391.60569,389.60925,391.58599,396.23602,399.99071,403.60529,404.62799,406.74684,405.36118,405.42489,401.38196,395.22498,395.83867,391.09561,392.79618,398.95973,402.46209,405.70737,405.0245,406.2278,409.57858,404.25232,403.5348,400.12479,396.72983,393.67317,394.66962,402.07113,401.32273,406.50857,407.99021,409.17963,410.476,408.84662,404.36839,404.11003,397.78024,395.82048,396.03829,402.77804,405.57826,406.1147,409.49395,411.09193,411.16463,410.58377,406.51718,404.01262,401.68621,398.92716,403.99615,407.80878,409.77894,414.15851,412.23734,415.14667,416.16696,417.37341,410.45679,406.55813,401.99151,400.92476,401.15093,407.29588,411.28279,412.91735
